"1" "2" "3"
"315462" 6.55783977597672e-05 7.77003612069933e-10 0.000239300229179945
"3241355" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"304480" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"181155" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"744371" 0.00054588953431835 1.16375999168084e-08 0.00105940522371271
"4302571" 2.26638359410392e-09 3.33140505886608e-05 0.000173514969259927
"235591" 0.000127949548327661 0.000326045061842026 5.70748623784283e-05
"2680713" 5.11645555374e-10 7.7661264025913e-09 0.000299939336630479
"520413" 7.45826355209831e-05 1.29887583261987e-08 0.000390691103231833
"4427066" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4419788" 2.60369906532094e-05 1.0100998828358e-09 9.49142931470721e-08
"205250" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"810959" 3.95265767135718e-05 8.84738043928115e-06 1.56760598702637e-09
"210095" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4462432" 3.56048417650271e-09 0.00562162685516531 2.33230093167424e-09
"252843" 7.87830227144468e-10 0.00022915182728595 0.000199943525915485
"4467447" 0.000112965085696661 3.10607834749792e-05 0.000292588533546593
"251387" 4.66592544393356e-10 6.32846458367783e-10 4.79923938615416e-05
"2061739" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"471159" 1.1555655232977e-09 0.00497189279943783 3.8285565344132e-09
"4449055" 2.11857575299066e-05 0.000105681230877585 0.000186313397201476
"4449054" 2.35616831943016e-09 1.51473886394148e-09 0.00137975584742715
"4395346" 4.70178108486387e-10 8.77075644869234e-10 4.79920760830553e-05
"139056" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1076557" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4459021" 4.47805539330806e-10 6.33006305307673e-10 5.99903386087074e-05
"4338624" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"95168" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4456091" 6.71353919057496e-10 8.11601339198942e-10 0.000131977162152592
"363264" 6.49890258847953e-10 1.47462606872248e-09 0.00059989486351528
"331476" 4.85829113679833e-10 1.66448899113179e-09 0.000215961840194087
"347382" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"893335" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"137183" 0.000113387107429885 0.00057861557074401 7.39990168885067e-05
"4441343" 6.45412018903201e-10 0.000969894939428279 2.95816695544167e-09
"4416988" 6.56141642664255e-05 6.128158497091e-05 0.000197147710949698
"353195" 2.60880400691663e-05 1.15365839963069e-09 8.1295372842211e-10
